no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_month,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,booking_status_Not_Canceled
2,0,0,3,76,11,0,0,0,93.6,1,False,False,False,False,False,False,False
2,0,2,1,17,10,0,0,0,106.77,1,False,False,False,False,False,False,True
2,0,0,2,24,12,0,0,0,55.0,0,False,False,False,False,False,False,True
2,0,1,3,163,7,0,0,0,99.45,1,False,False,False,False,False,False,True
0,2,0,2,120,6,0,0,0,97.55,0,True,False,False,False,False,False,True
1,0,1,0,0,3,1,0,3,65.0,0,False,False,False,False,False,False,True
2,0,2,1,221,10,0,0,0,65.0,0,False,False,False,False,False,False,True
2,0,1,4,58,3,0,0,0,85.85,1,False,False,False,False,False,False,False
2,0,1,1,301,7,0,0,0,115.0,1,False,False,False,False,False,False,False
1,0,2,0,24,11,0,0,0,101.0,1,False,False,False,False,False,False,True
2,0,0,3,92,4,0,0,0,96.3,1,False,False,False,False,False,False,True
2,0,2,3,185,9,0,0,0,116.1,2,False,False,False,False,False,False,False
3,0,0,2,7,2,0,0,0,139.0,2,False,False,True,False,False,False,True
1,0,0,4,232,10,0,0,0,80.75,3,False,False,False,False,False,False,True
1,0,0,1,99,2,0,0,0,81.0,0,False,False,False,False,False,False,True
1,0,2,5,38,6,0,0,0,126.77,1,False,False,True,False,False,False,False
2,0,2,6,22,9,0,0,0,155.77,1,False,False,False,False,False,True,True
2,0,1,2,20,2,0,0,0,77.0,1,False,False,False,False,False,False,True
2,0,1,1,268,10,0,0,0,95.4,0,False,False,False,False,False,False,False
2,0,0,4,94,8,0,0,0,131.4,0,False,False,True,False,False,False,False
2,0,1,2,34,8,0,0,0,134.1,1,False,False,False,False,False,False,True
2,0,0,3,5,12,0,0,0,75.0,0,False,False,False,False,False,False,True
2,0,0,2,142,6,0,0,0,85.5,0,False,False,False,False,False,False,False
1,0,1,1,32,7,0,0,0,85.0,0,False,False,False,False,False,False,True
2,1,1,3,50,12,0,0,0,81.56,2,False,False,False,False,False,False,True
2,0,2,0,61,10,0,0,0,91.0,0,False,False,False,False,False,False,True
2,1,0,3,133,7,0,0,0,121.5,2,False,False,False,False,False,False,True
2,0,0,3,26,11,0,0,0,100.0,2,False,False,False,False,False,False,True
2,0,0,4,19,12,0,0,0,102.79,2,False,False,False,False,False,False,True
2,0,0,2,1,4,0,0,0,67.76,1,False,False,False,False,False,False,True
2,0,2,5,33,9,0,0,0,143.94,0,False,False,False,True,False,False,True
2,0,2,2,23,12,0,0,0,50.0,0,False,False,False,False,False,False,True
2,0,1,2,19,5,0,0,0,130.0,0,False,False,False,False,False,False,True
2,0,1,3,71,9,0,0,0,149.4,2,False,False,True,False,False,False,True
2,0,2,3,87,7,0,0,0,58.9,0,False,False,False,False,False,False,False
2,0,0,2,286,9,0,0,0,117.0,1,False,False,False,False,False,False,False
3,0,2,1,12,8,0,0,0,200.0,1,False,False,True,False,False,False,True
2,0,2,2,111,4,0,0,0,85.86,0,True,False,False,False,False,False,True
2,0,1,1,33,1,0,0,0,64.0,0,False,False,False,False,False,False,True
1,0,0,3,5,4,0,0,0,126.0,1,False,False,True,False,False,False,True
2,0,0,2,265,6,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,2,3,47,4,0,0,0,85.5,0,False,False,False,False,False,False,True
2,0,1,1,33,1,0,0,0,62.0,0,False,False,False,False,False,False,False
1,0,0,1,2,1,0,0,0,0.0,0,False,False,False,False,False,False,True
1,0,0,1,7,5,1,0,1,117.9,0,False,False,False,False,False,False,True
2,0,1,1,19,9,0,0,0,151.2,0,False,False,False,True,False,False,True
2,0,1,2,109,8,0,0,0,100.5,0,False,False,False,False,False,False,False
2,0,1,2,10,12,0,0,0,58.0,0,False,False,False,False,False,False,True
3,0,1,3,92,8,0,0,0,150.3,0,False,False,True,False,False,False,False
2,1,0,1,217,8,0,0,0,76.5,2,True,False,False,False,False,False,False
2,0,1,1,0,2,0,0,0,106.0,0,False,False,True,False,False,False,False
2,0,0,3,13,9,0,0,0,124.0,2,False,False,False,False,False,False,True
2,1,0,3,109,8,0,0,0,176.25,1,False,False,False,False,False,False,True
2,0,2,2,6,12,0,0,0,43.5,1,False,False,False,False,False,False,True
2,2,2,2,33,9,0,0,0,181.8,1,False,False,False,False,True,False,False
3,0,1,5,111,11,0,0,0,115.6,1,False,False,True,False,False,False,False
2,0,1,4,88,5,0,0,0,105.0,0,False,False,False,False,False,False,True
2,2,0,3,140,12,0,0,0,140.98,2,False,False,False,False,True,False,True
1,0,1,3,8,10,0,0,0,112.0,0,False,False,False,False,False,False,True
2,0,1,4,135,5,0,0,0,79.72,1,False,False,False,False,False,False,False
2,0,0,4,100,9,0,0,0,140.0,2,False,False,False,False,False,False,True
1,0,0,1,8,5,0,0,0,89.25,1,False,False,False,False,False,False,True
2,0,0,2,122,4,0,0,0,85.0,0,False,False,False,False,False,False,True
2,0,1,2,78,3,0,0,0,100.0,0,False,False,False,False,False,False,False
2,0,0,4,296,9,0,0,0,85.0,0,False,False,False,False,False,False,False
2,1,0,2,119,7,0,0,0,131.08,0,False,False,False,False,False,False,True
2,0,1,2,9,12,0,0,0,78.0,0,False,False,False,False,False,False,True
2,0,0,2,1,8,0,0,0,106.0,2,False,False,False,False,False,False,True
2,0,0,2,102,10,0,0,0,101.5,0,False,False,False,False,False,False,False
2,0,2,1,195,4,0,0,0,75.0,0,False,False,True,False,False,False,True
2,0,2,1,5,5,0,0,0,115.67,1,False,False,False,False,False,False,True
2,0,0,4,270,4,0,0,0,62.8,0,False,False,False,False,False,False,False
2,0,2,4,116,12,0,0,0,88.4,1,False,False,False,False,False,False,True
2,0,1,1,34,10,0,0,0,109.0,1,False,False,False,False,False,False,False
2,0,0,2,39,3,0,0,0,71.1,1,False,False,False,False,False,False,False
2,0,0,2,74,9,0,0,0,101.5,0,False,False,False,False,False,False,True
1,0,0,1,2,2,0,0,0,86.0,0,False,False,False,False,False,False,True
2,0,0,3,170,9,0,0,0,91.44,0,False,False,False,False,False,False,False
2,0,2,3,21,9,0,0,0,105.0,0,False,False,False,False,False,False,True
2,0,0,2,101,6,0,0,0,95.88,0,False,False,False,False,False,False,False
2,0,2,2,115,2,0,0,0,87.0,0,False,False,False,False,False,False,True
1,0,2,2,23,4,0,0,0,125.0,0,False,False,True,False,False,False,True
3,0,0,3,8,4,0,0,0,176.0,2,False,False,True,False,False,False,True
2,0,0,4,296,9,0,0,0,117.0,0,False,False,False,False,False,False,False
2,0,0,3,40,12,0,0,0,118.0,0,False,False,False,False,False,False,True
2,0,2,1,1,2,0,0,0,108.0,1,False,False,True,False,False,False,True
2,0,0,2,102,10,0,0,0,109.0,0,False,False,False,False,False,False,True
1,0,0,1,5,2,1,0,10,66.0,1,False,False,False,False,False,False,True
2,0,0,3,276,9,0,0,0,116.33,0,False,False,False,False,False,False,False
1,0,0,1,59,1,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,0,2,23,4,0,0,0,129.0,1,False,False,True,False,False,False,True
1,0,0,3,25,5,0,0,0,129.0,0,False,False,False,False,False,False,True
2,0,0,2,68,6,0,0,0,131.4,1,False,False,True,False,False,False,False
2,0,1,3,114,12,0,0,0,85.0,1,False,False,False,False,False,False,False
2,0,0,2,130,8,0,0,0,100.8,1,False,False,False,False,False,False,True
2,0,2,2,138,7,0,0,0,97.33,1,False,False,False,False,False,False,False
2,0,0,2,117,5,0,0,0,108.9,1,False,False,False,False,False,False,True
2,0,0,3,14,12,0,0,0,58.0,0,False,False,False,False,False,False,True
2,0,1,2,290,6,0,0,0,72.0,0,False,False,False,False,False,False,False
1,0,0,4,63,3,0,0,0,63.75,1,False,False,False,False,False,False,False
2,0,2,1,11,1,0,0,0,67.5,0,False,False,False,False,False,False,True
2,0,2,3,19,12,0,0,0,69.0,0,False,False,False,False,False,False,True
2,0,2,5,83,4,0,0,0,107.46,1,False,False,False,False,False,False,True
2,0,1,3,190,8,0,0,0,109.25,1,False,False,False,False,False,False,False
2,0,2,1,183,10,0,0,0,80.1,2,False,False,False,False,False,False,False
2,0,0,1,4,3,0,0,0,156.0,1,False,False,True,False,False,False,True
2,0,1,2,66,10,0,0,0,75.0,0,False,False,False,False,False,False,False
2,0,2,1,78,9,0,0,0,158.4,1,False,False,True,False,False,False,True
1,0,0,1,2,11,0,0,0,103.0,1,False,False,False,False,False,False,True
2,0,2,3,9,11,0,0,0,65.29,1,False,False,False,False,False,False,True
2,0,0,2,3,8,0,0,0,107.0,1,False,False,False,False,False,False,True
2,2,4,10,43,3,0,0,0,170.61,0,False,False,False,False,True,False,False
2,0,0,3,103,5,0,0,0,95.0,0,False,False,False,False,False,False,False
3,0,0,1,75,7,0,0,0,146.7,1,False,False,True,False,False,False,True
2,0,0,3,276,9,0,0,0,58.17,0,False,False,False,False,False,False,True
1,0,0,2,103,4,0,0,0,115.0,0,False,False,False,False,False,False,False
2,0,1,5,94,3,0,0,0,110.75,1,False,False,False,False,False,False,True
2,0,0,3,166,8,0,0,0,118.8,2,False,False,True,False,False,False,False
2,0,1,5,32,12,0,0,0,70.0,1,False,False,False,False,False,False,True
2,2,2,5,213,10,0,0,0,175.14,1,False,False,False,False,False,True,False
2,0,0,3,7,3,0,0,0,148.0,0,False,False,True,False,False,False,True
2,0,0,3,50,9,0,0,0,98.64,0,False,False,True,False,False,False,True
2,0,2,1,110,7,0,0,0,94.5,0,False,False,False,False,False,False,False
2,0,2,5,153,7,0,0,0,83.85,1,False,False,True,False,False,False,True
2,0,0,2,82,4,0,0,0,85.5,1,False,False,False,False,False,False,True
1,0,1,3,130,8,0,0,0,97.65,1,False,False,False,False,False,False,False
2,0,0,2,292,7,0,0,0,115.0,0,False,False,False,False,False,False,False
2,1,2,2,45,1,0,0,0,159.08,3,False,False,False,False,True,False,True
2,1,2,5,180,8,0,0,0,82.08,2,False,False,True,False,False,False,True
2,0,1,5,30,8,0,0,0,179.25,1,False,False,True,False,False,False,True
2,1,2,2,173,7,0,0,0,114.75,2,False,False,False,False,False,False,False
2,0,1,2,12,3,0,0,0,38.67,0,False,False,False,False,False,False,False
2,0,1,2,53,12,0,0,0,60.98,1,False,False,False,False,False,False,True
2,0,1,0,0,10,0,0,0,108.0,1,False,False,False,False,False,False,True
2,0,0,1,85,6,0,0,0,140.4,0,False,False,True,False,False,False,False
1,0,0,1,25,12,0,0,0,60.0,0,False,False,False,False,False,False,True
2,0,1,2,53,4,0,0,0,119.1,1,False,False,True,False,False,False,False
2,0,0,1,146,7,0,0,0,127.8,2,False,False,True,False,False,False,True
2,0,2,4,79,6,0,0,0,152.4,0,False,False,True,False,False,False,True
2,0,1,2,267,9,0,0,0,95.0,0,False,False,False,False,False,False,False
2,0,0,2,150,7,0,0,0,94.5,1,False,False,False,False,False,False,True
2,0,0,2,74,9,0,0,0,101.5,0,False,False,False,False,False,False,True
3,0,0,3,86,7,0,0,0,137.7,1,False,False,True,False,False,False,True
2,0,2,1,54,3,0,0,0,78.3,1,False,False,False,False,False,False,True
2,0,0,1,39,12,0,0,0,65.0,1,False,False,False,False,False,False,True
3,0,1,1,144,7,0,0,0,155.7,1,False,False,True,False,False,False,True
2,0,0,3,214,9,0,0,0,120.9,0,False,False,False,False,False,False,False
2,0,1,0,54,6,0,0,0,99.9,0,False,False,False,False,False,False,False
3,0,2,5,32,10,0,0,0,171.13,2,False,False,True,False,False,False,True
2,0,2,1,138,8,0,0,0,94.5,0,False,False,False,False,False,False,False
1,0,2,2,44,5,0,0,0,135.4,0,False,False,False,True,False,False,False
2,0,0,2,39,8,0,0,0,101.5,0,False,False,False,False,False,False,True
2,0,1,3,24,4,0,0,0,108.5,1,False,False,False,False,False,False,True
3,0,1,4,155,8,0,0,0,130.05,0,False,False,False,False,False,False,False
2,0,1,2,192,10,0,0,0,96.3,0,False,False,False,False,False,False,False
2,0,2,1,0,11,0,0,0,106.33,0,False,False,False,False,False,False,True
2,0,0,0,30,10,0,0,0,0.0,0,False,False,False,False,False,False,True
2,0,1,2,174,7,0,0,0,85.5,0,False,False,False,False,False,False,False
2,0,1,0,10,4,0,0,0,89.0,0,False,False,False,False,False,False,False
2,0,2,2,214,8,0,0,0,90.95,1,False,False,False,False,False,False,True
2,0,2,1,153,5,0,0,0,121.5,1,False,False,True,False,False,False,False
2,0,2,4,152,7,0,0,0,133.17,0,False,False,False,False,False,False,False
2,0,1,0,141,9,0,0,0,90.0,0,False,False,False,False,False,False,True
2,0,2,2,100,11,0,0,0,100.63,0,False,False,True,False,False,False,False
2,0,0,2,102,10,0,0,0,101.5,0,False,False,False,False,False,False,False
2,0,0,2,12,2,0,0,0,106.0,1,False,False,True,False,False,False,False
2,0,2,3,276,5,0,0,0,61.0,0,False,False,False,False,False,False,False
2,0,1,2,137,9,0,0,0,135.9,0,False,False,True,False,False,False,False
1,0,0,1,5,10,0,0,0,0.0,0,False,False,False,False,False,False,True
1,0,1,2,180,10,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,1,3,17,3,0,0,0,91.0,1,False,False,False,False,False,False,True
2,0,0,1,1,12,0,0,0,135.0,1,False,False,False,False,False,False,True
2,0,2,3,303,8,0,0,0,78.0,1,False,False,False,False,False,False,True
2,0,1,2,62,3,0,0,0,60.29,1,False,False,False,False,False,False,True
2,0,0,5,29,10,0,0,0,119.0,2,False,False,False,False,False,False,True
1,0,0,1,16,3,0,0,0,103.0,1,False,False,False,False,False,False,True
2,0,1,1,1,6,0,0,0,79.0,1,False,False,False,False,False,False,True
2,0,2,3,172,7,0,0,0,300.0,1,False,False,False,False,False,False,False
2,0,2,5,27,3,0,0,0,77.2,2,False,False,False,False,False,False,False
2,0,1,1,247,6,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,2,2,97,5,0,0,0,112.01,0,True,False,False,False,False,False,False
1,0,1,1,14,11,0,0,0,189.5,1,False,False,False,False,False,False,True
2,0,0,1,5,2,0,0,0,66.0,2,False,False,False,False,False,False,True
3,0,2,3,177,8,0,0,0,130.05,2,False,False,True,False,False,False,False
2,0,1,2,159,9,0,0,0,144.0,0,False,False,False,False,False,False,False
2,0,1,1,61,10,0,0,0,72.24,1,False,False,False,False,False,False,True
1,0,2,0,61,10,0,0,0,73.0,0,False,False,False,False,False,False,True
2,0,2,2,23,9,0,0,0,161.5,2,False,False,True,False,False,False,True
1,0,0,2,74,9,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,1,2,191,6,0,0,0,132.0,0,False,False,False,False,False,False,False
1,0,0,1,0,6,1,4,17,0.0,1,False,False,False,False,False,True,True
1,0,2,3,21,9,0,0,0,145.0,2,False,False,False,False,False,False,True
3,0,2,1,98,7,0,0,0,137.7,2,False,False,True,False,False,False,True
2,0,0,2,256,6,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,0,2,64,5,0,0,0,140.0,0,False,False,False,False,False,False,False
2,0,1,5,152,7,0,0,0,119.28,0,False,False,True,False,False,False,False
2,0,2,0,25,3,0,0,0,93.0,1,False,False,False,False,False,False,True
1,0,0,2,74,9,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,0,2,263,10,0,0,0,110.0,0,False,False,False,False,False,False,False
1,0,0,2,32,11,0,0,0,73.0,0,False,False,False,False,False,False,True
3,0,1,3,134,11,0,0,0,115.6,2,False,False,True,False,False,False,False
2,1,1,2,91,5,0,0,0,140.4,0,False,False,True,False,False,False,False
2,0,0,3,1,11,0,0,0,104.0,1,False,False,False,False,False,False,True
1,0,0,1,55,7,0,0,0,79.0,0,False,False,False,False,False,False,True
2,0,1,4,42,11,0,0,0,104.42,1,False,False,False,False,False,False,True
2,0,0,2,138,8,0,0,0,109.8,1,False,False,False,False,False,False,True
1,0,1,1,3,6,1,0,8,67.0,1,False,False,False,False,False,False,True
1,0,2,0,39,10,0,0,0,134.0,1,False,False,False,False,False,False,False
2,0,1,1,275,6,0,0,0,62.8,0,False,False,False,False,False,False,False
2,0,2,5,59,3,0,0,0,101.27,2,False,False,True,False,False,False,True
2,0,2,2,21,9,0,0,0,105.0,2,False,False,False,False,False,False,True
2,0,2,3,194,4,0,0,0,77.23,2,False,False,False,False,False,False,True
3,0,0,2,89,9,0,0,0,168.3,2,False,False,True,False,False,False,True
2,0,0,2,377,10,0,0,0,115.0,1,False,False,False,False,False,False,False
2,0,1,3,112,12,0,0,0,126.3,2,False,False,False,False,False,False,False
2,0,1,1,267,10,0,0,0,115.2,0,False,False,True,False,False,False,False
2,0,2,1,5,12,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,1,2,45,11,0,0,0,60.0,0,False,False,True,False,False,False,True
2,0,0,2,39,8,0,0,0,109.0,0,False,False,False,False,False,False,True
2,1,2,2,33,10,0,0,0,63.75,1,False,False,True,False,False,False,True
2,0,2,4,20,12,0,0,0,96.9,2,False,False,True,False,False,False,True
2,0,0,1,7,1,0,0,0,80.3,1,False,False,False,False,False,False,True
2,1,0,1,29,7,0,0,0,178.0,2,False,False,False,False,False,False,True
2,1,0,1,11,8,0,0,0,138.5,1,False,False,False,False,False,False,True
2,0,1,1,143,8,0,0,0,114.3,0,False,False,False,False,False,False,False
2,0,1,2,56,5,0,0,0,116.1,1,False,False,False,False,False,False,True
1,0,1,1,5,10,0,0,0,80.0,0,False,False,False,False,False,False,True
2,0,2,3,11,10,0,0,0,119.7,1,False,False,False,False,False,False,True
2,0,1,3,83,12,0,0,0,105.61,1,False,False,True,False,False,False,True
2,0,0,2,112,6,0,0,0,100.0,0,False,False,False,False,False,False,True
2,0,0,4,296,9,0,0,0,117.0,1,False,False,False,False,False,False,False
2,0,2,2,20,2,0,0,0,66.0,0,False,False,False,False,False,False,True
2,0,1,1,64,8,0,0,0,154.1,1,False,False,False,False,False,False,True
2,0,0,3,177,7,0,0,0,99.3,1,False,False,False,False,False,False,True
2,0,0,3,143,8,0,0,0,100.0,0,False,False,False,False,False,False,True
3,0,2,2,12,12,0,0,0,85.0,0,False,False,False,False,True,False,True
1,0,0,3,5,9,1,0,3,67.0,1,False,False,False,False,False,False,True
1,0,0,3,71,6,0,0,0,120.0,0,False,False,False,False,False,False,True
2,0,1,3,127,4,0,0,0,90.0,0,False,False,False,False,False,False,False
2,0,0,1,13,7,0,0,0,137.0,0,False,False,False,False,False,False,False
2,0,0,3,89,4,0,0,0,96.3,1,False,False,False,False,False,False,True
2,0,1,3,50,4,0,0,0,72.75,1,False,False,False,False,False,False,True
1,0,0,1,36,10,0,0,0,99.0,1,False,False,False,False,False,False,True
2,2,0,2,114,5,0,0,0,198.9,0,False,False,False,False,True,False,False
1,0,2,1,93,10,0,0,0,115.0,0,False,False,False,False,False,False,False
1,0,0,1,36,4,0,0,0,111.6,0,False,False,False,False,False,False,True
2,0,1,1,53,10,0,0,0,107.1,1,False,False,False,False,False,False,False
2,0,0,2,45,3,0,0,0,88.2,0,False,False,False,False,False,False,False
2,0,1,2,57,11,0,0,0,60.0,0,False,False,True,False,False,False,True
2,0,1,3,158,6,0,0,0,90.95,1,False,False,False,False,False,False,False
3,0,2,2,41,8,0,0,0,157.28,0,False,False,True,False,False,False,True
2,0,2,5,265,8,0,0,0,72.25,0,False,False,False,False,False,False,True
2,0,1,2,31,9,0,0,0,75.0,0,False,False,False,False,False,False,True
1,0,0,1,8,2,0,0,0,81.0,0,False,False,False,False,False,False,True
2,2,0,2,145,8,0,0,0,186.3,1,False,False,False,False,True,False,True
2,0,0,4,1,3,0,0,0,116.0,1,False,False,True,False,False,False,True
1,0,2,2,31,10,0,0,0,103.5,2,False,False,False,False,False,False,True
2,0,0,2,145,6,0,0,0,116.55,1,False,False,False,False,False,False,False
1,0,0,1,0,6,0,0,0,137.0,0,False,False,False,False,False,False,True
2,0,2,1,73,1,0,0,0,59.8,0,False,False,False,False,False,False,True
2,0,0,1,0,12,0,0,0,88.0,1,False,False,False,False,False,False,True
2,0,2,1,133,6,0,0,0,120.0,1,False,False,False,False,False,False,True
1,0,1,2,4,11,0,0,0,65.0,0,False,False,False,False,False,False,True
2,0,0,1,95,6,0,0,0,106.71,1,False,False,False,False,False,False,True
2,0,2,2,16,9,0,0,0,210.0,2,False,False,False,False,False,False,True
1,0,1,3,1,3,0,0,0,75.0,0,False,False,True,False,False,False,False
2,0,2,3,35,12,0,0,0,88.4,2,False,False,False,False,False,False,True
1,0,0,2,256,6,0,0,0,90.0,0,False,False,False,False,False,False,True
1,0,0,3,105,10,0,0,0,70.0,0,False,False,False,False,False,False,True
2,0,1,2,160,7,0,0,0,94.5,0,False,False,False,False,False,False,False
2,2,2,2,54,2,0,0,0,148.33,0,False,False,False,False,True,False,False
1,0,0,1,108,4,0,0,0,67.15,0,False,False,False,False,False,False,True
1,0,1,1,2,10,0,0,0,106.4,0,False,False,False,False,False,False,True
2,0,0,3,122,12,0,0,0,68.0,0,False,False,False,False,False,False,True
1,0,2,4,69,6,0,0,0,120.0,0,False,False,False,False,False,False,False
2,0,1,2,170,8,0,0,0,105.3,0,False,False,False,False,False,False,False
2,0,2,5,224,12,0,0,0,68.61,0,False,False,False,False,False,False,False
2,0,0,2,19,9,0,0,0,174.0,2,False,False,True,False,False,False,True
2,2,0,2,8,9,0,0,0,174.0,2,False,False,False,False,False,False,True
2,1,0,3,90,7,0,0,0,130.5,1,False,False,False,False,False,False,True
2,0,0,1,105,4,0,0,0,75.0,0,False,False,False,False,False,False,False
2,0,2,3,60,12,0,0,0,68.0,0,False,False,False,False,False,False,True
2,0,0,3,76,11,0,0,0,72.25,2,False,False,False,False,False,False,True
3,0,1,2,59,7,0,0,0,137.7,0,False,False,True,False,False,False,False
2,0,1,0,12,2,0,0,0,93.0,2,False,False,False,False,False,False,True
2,0,0,2,74,9,0,0,0,101.5,0,False,False,False,False,False,False,True
1,0,0,1,0,1,1,11,0,77.5,0,False,False,False,False,False,False,True
1,0,1,1,0,3,1,3,15,0.0,1,False,False,False,False,False,True,True
2,0,1,2,207,12,0,0,0,95.0,0,False,False,False,False,False,False,True
2,0,1,4,5,3,0,0,0,107.0,1,False,False,False,False,False,False,True
2,0,1,3,41,10,0,0,0,85.0,0,False,False,False,False,False,False,True
2,0,2,4,91,4,0,0,0,81.25,1,False,False,False,False,False,False,False
2,0,1,1,7,10,0,0,0,112.2,0,False,False,False,False,False,False,True
2,0,0,2,273,7,0,0,0,109.0,0,False,False,False,False,False,False,False
2,0,1,5,153,7,0,0,0,119.28,0,False,False,True,False,False,False,False
2,0,1,3,26,4,0,0,0,123.5,1,False,False,True,False,False,False,True
2,0,1,1,121,7,0,0,0,105.3,0,False,False,False,False,False,False,True
